ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop
74055	70	16	6	3336	Tasty	2996	Roary	7	Zzz	282
74058	73	16	6	3805	Pierwsza	3212	kat morderca	0		420
74061	76	16	6	26374	Лукоморье	473	ArcticFox	55	WWW	418
74062	77	16	6	33319	Мираж	473	ArcticFox	55	WWW	123
74063	78	16	6	4928	Деревня vikku5	4255	vikkukin	610	Орки	238
74076	91	16	1	28598	1я зима	4721	zima	125	Ералаш	262
74096	111	16	6	15379	01 Allen	13273	birdstone94	63	KNlGHTS	508
74106	121	16	7	22288	Деревня Fekree	17047	Fekree	0		21
74111	126	16	1	24818	000	19198	Nevesth	0		152
74117	132	16	3	25540	Деревня	21304	dr.787	463	LSD	339
74120	135	16	2	25956	Hoisin	22649	Haggard	463	LSD	273
74142	157	16	1	30738	Aldeia do Vision	36629	Vision	0		10
74228	-158	15	6	30905	Amfe faluja	37047	Amfe	0		20
74231	-155	15	1	30197	Firefox	35347	Firefox	652	UR 2	205
74235	-151	15	1	29239	спасаю драконов	32806	Cegrinn	0		42
74248	-138	15	3	26487	[00]Name	24498	DeadWalkingX	0		11
74251	-135	15	3	26031	Osada: Andrzejowo	22880	Ruuj	107	UR 3	275
74258	-128	15	6	25041	Osada: Kamilekgm	19773	Kamilekgm	0		18
74261	-125	15	6	24671	Alfredo`s village	18696	Alfredo	0		11
74274	-112	15	6	15484	Dali`s village	13486	Dali	0		44
74276	-110	15	6	15195	Село од MNGStoneCold	12704	MNGStoneCold	0		10
74279	-107	15	5	14806	Natars -107|15	1	Natars	0		68
74299	-87	15	7	6958	ГАВАНА	6321	4e_only_4e	120	NaVi	86
74305	-81	15	6	5779	SLKI	1126	Gothick	27	HARD	280
74310	-76	15	3	5078	Misater`s village	4528	Misater	0		10
74318	-68	15	3	3953	Phari123`s village	3598	Phari123	0		12
74330	-56	15	5	2595	Natars -56|15	1	Natars	0		48
74343	-43	15	1	1481	BF CITY I ®	1359	pmpc78	785	NEW	177
74352	-34	15	1	428	01	421	Mastif	0		306
74359	-27	15	3	72	Carrot	143	Carrot	0		348
74404	18	15	2	32518	2	3662	akin50	70	TİM+|-	118
74417	31	15	1	138	Hulmiho Ukolen	84	Poblitá hnáta	11	CZ ATD	524
74432	46	15	6	599	99	538	Ramzes	125	Ералаш	391
74434	48	15	1	683	1	576	Justsayozzy	21	Тюлени	500
74437	51	15	1	27299	002	546	Geser	28	DH	324
74443	57	15	6	1304	01 в поле не воин	1116	А Helena против	610	Орки	338
74447	61	15	6	1766	fan	1644	fanatik	0		261
74454	68	15	3	2952	00-Wildling	2595	Strider Hammer	63	KNlGHTS	517
74458	72	15	2	3558	big bang`s village	3223	big bang	0		10
74466	80	15	2	5032	Lonely Heart Club	4436	Sgt. Peeper	390	d Farm b	545
74479	93	15	2	33036	2	343	Корововирус	55	WWW	217
74483	97	15	3	8463	1	9009	Tomas	0		24
74494	108	15	1	14850	Medea Köyü	12161	Medea	0		11
74511	125	15	3	24551	Golden Spark	18477	Golden Spark	35	АД	319
74523	137	15	3	26357	01 - Nyra	24053	LOFO	463	LSD	233
74527	141	15	6	27080	Fig Foz	26606	onurb27	0		68
74539	153	15	3	29812	Vesnice: StaffbullT	34257	StaffbullT	0		10
74541	155	15	6	30229	Maisby	35425	MeriusDerius	0		95
74544	158	15	6	30939	D1	37125	thorolf	0		26
74547	161	15	1	31647	winddemon87`s village	38979	winddemon87	0		12
74625	-162	14	3	31808	Khalid`s village	39343	Khalid	0		8
74633	-154	14	1	29928	Деревня Кончавый Джо	34595	Кончавый Джо	0		10
74635	-152	14	3	29299	Sikówka	32803	Sika	0		155
74655	-132	14	1	25620	Spritz	21529	Spritzko	108	BRONX+	398
74660	-127	14	1	24938	kourosh`s village	19496	kourosh	0		13
74666	-121	14	6	31928	torres - vedras	16141	mariolabcem	149	UR	132
74667	-120	14	1	26701	Capital	3096	SY Jin	435	SYJ	255
74668	-119	14	6	17093	runa	16141	mariolabcem	149	UR	319
74672	-115	14	6	16256	Dedina: 1	14694	Patecko	149	UR	342
74674	-113	14	6	31920	Dedina: 2	14694	Patecko	149	UR	182
74682	-105	14	7	14528	Crazy	11473	Crazy	84	TİM -I+	411
74695	-92	14	3	7610	Tóvidék	7538	Quonar	0		15
74716	-71	14	3	4136	Mikkiss	3737	Mikkiss	221	RABO	342
74718	-69	14	3	33746	Mails	3737	Mikkiss	221	RABO	30
74721	-66	14	6	3493	Cortizoll	3155	Cortizoll	51	PB	432
74724	-63	14	1	3261	AL00	2927	Doko	84	TİM -I+	278
74730	-57	14	6	2632	Shuriyoku	2313	Nagaikage	0		309
74740	-47	14	1	1685	Iepurești	1590	iepurescu	84	TİM -I+	492
74790	3	14	1	33080	02 Fender	19718	BB.MAX	68	5 val	111
74810	23	14	6	32838	ERMAN. 01	2764	Erman	41	TİM +|+	74
74824	37	14	6	315	start	284	Zasadon	28	DH	386
74826	39	14	6	341	THE DARK TOWER	323	CUTHBERT	21	Тюлени	420
74828	41	14	1	419	01	304	Cartman	21	Тюлени	366
74830	43	14	6	475	Mem	429	Memo	125	Ералаш	374
74832	45	14	6	545	Judah	405	Judah	110	www.NET	425
74834	47	14	6	660	01. Start	527	Sveta	28	DH	460
74837	50	14	3	784	1	670	dog	28	DH	328
74838	51	14	3	29095	2	670	dog	28	DH	152
74846	59	14	7	1600	00	1463	huanhe	0		13
74848	61	14	6	33000	Nouveau village	1644	fanatik	0		32
74864	77	14	1	4173	Ahoj	3213	www	774	321	491
74872	85	14	3	5827	A1	5352	Pasha Mat	110	www.NET	387
74876	89	14	3	27947	New village	2489	callous	125	Ералаш	246
74879	92	14	1	7551	Spartaco	7450	Spartaco	0		20
74880	93	14	2	26245	1	343	Корововирус	55	WWW	409
74882	95	14	1	8051	Обитель	8345	Драугр	55	WWW	471
74885	98	14	3	8785	Попала	9352	Ягодка	0		134
74888	101	14	3	12187	Gadir1982`s village	10244	Gadir1982	0		13
74891	104	14	2	14417	SAMOH	11163	SAMOH	0		266
74900	113	14	1	32579	Kair	6342	Indiana	731	Камень	103
74903	116	14	1	31050	Military Base	14124	Tempo	561	BFB-HuN	184
74910	123	14	3	24371	loginas12/sostinė	17813	loginas12	0		10
74913	126	14	3	24836	Osada: Operator	19264	Operator	0		19
74918	131	14	3	25483	Aldeia do kellysamara	21139	kellysamara	0		12
74920	133	14	5	25774	Natars 133|14	1	Natars	0		21
74923	136	14	1	26183	chillero2468`s village	23370	chillero2468	0		10
74926	139	14	6	26605	oktayaydogan Köyü	24998	oktayaydogan	0		10
74935	148	14	2	28392	Naselje - ZGUBA	30689	ZGUBA	0		12
74938	151	14	6	29014	A01 ☆ Addis Ababa	32344	Lunat!c	0		39
74941	154	14	6	30028	Aldeia do ze6669	34849	ze6669	0		19
74943	156	14	6	30521	jaay`s village	36141	jaay	0		10
74946	159	14	2	31150	Novgorod	37733	Lonsag	0		23
75021	-167	13	1	33309	02 Kullosz	17769	alibaba94	215	HuN	73
75047	-141	13	6	27036	Venom	26450	Venom	399	FT	284
75059	-129	13	3	25183	IANAHCC的村莊	20160	IANAHCC	0		15
75067	-121	13	6	20535	vita的村莊	16967	vita	0		16
75072	-116	13	1	16426	Lefke Köyü	14952	Lefke	0		12
75074	-114	13	6	16097	Hentai Haven	14373	HentaiLegend	149	UR	356
75079	-109	13	7	15015	Jack Danielss Köyü	12590	Jack Danielss	0		13
75082	-106	13	2	14634	Les Croods	11724	Les Croods	0		38
75092	-96	13	2	8301	(001)	8720	diedumga	0		40
75095	-93	13	2	7791	1	7872	eddi	0		14
75115	-73	13	6	28421	brvil	3609	Tharniel	107	UR 3	125
75120	-68	13	2	3758	قرية 7md0sh	3412	7md0sh	0		17
75134	-54	13	3	2349	Candedo	2113	Mushu	0		327
75135	-53	13	6	32157	01	1971	mioo	11	CZ ATD	143
75141	-47	13	1	33063	Morcovești	1590	iepurescu	84	TİM -I+	175
75158	-30	13	2	28053	0001	2544	lehmann	0		349
75159	-29	13	3	105	Venture	173	Venture	0		353
75161	-27	13	5	32	Natars -27|13	1	Natars	0		72
75208	20	13	1	31133	Kalafgan 01	2535	kalafgan	41	TİM +|+	108
75219	31	13	6	149	1	8	try	23	fb	325
75221	33	13	5	187	Natars 33|13	1	Natars	0		224
75234	46	13	5	619	Natars 46|13	1	Natars	0		200
75243	55	13	6	1218	1.	835	duzhev	28	DH	412
75246	58	13	6	1330	01	1161	Natashenka	28	DH	407
75264	76	13	1	4041	Nikta	3668	Nikta	165	OLIMP	357
75270	82	13	1	28125	Sorry jako	3213	www	774	321	283
75271	83	13	1	5528	[01]ÅTLANTIS	5011	S.per.T	11	CZ ATD	466
75287	99	13	3	28922	1	88	Hakim	125	Ералаш	172
75288	100	13	7	9149	Бумляндия	9982	Бумчик	0		34
75291	103	13	1	28787	an00	8266	anatol	137	KNIGHTS3	256
75293	105	13	6	25876	Sweet	2996	Roary	7	Zzz	382
75298	110	13	1	15239	Làng của Vanlydochanh	12970	Vanlydochanh	0		13
75301	113	13	1	32582	Ambar	6215	Kolos	731	Камень	106
75303	115	13	6	16194	Kattegat	14635	korny23	561	BFB-HuN	314
75310	122	13	3	24250	1	17440	mjovem	463	LSD	208
75329	141	13	3	32697	Новая деревня	21304	dr.787	463	LSD	138
75334	146	13	7	33603	Új falu	23630	csumpageci	384	VIK	4
75339	151	13	6	33250	Memphis-2	17348	karnaval	70	TİM+|-	103
75351	163	13	6	32183	Деревня j0rdan	40131	j0rdan	0		22
75366	178	13	3	29858	Деревня 2	293	pupeni82	463	LSD	290
75438	-151	12	7	28906	WarLords31 Köyü	31991	WarLords31	0		9
75440	-149	12	3	28393	Village de lucilegonn07	30692	lucilegonn07	0		9
75444	-145	12	6	27591	Aldea de condoscohones	28172	condoscohones	0		9
75456	-133	12	1	25733	Alfa	21904	worlock747	116	BRONX	444
75459	-130	12	3	25295	Деревня ыыы	20601	ыыы	0		13
75462	-127	12	6	24891	Beri	19377	Binio	0		46
75469	-120	12	1	17245	Start	16531	Blinder	375	L	393
75485	-104	12	5	14328	Natars -104|12	1	Natars	0		14
75487	-102	12	2	13858	Village de Eabrant	10514	Eabrant	0		9
75491	-98	12	2	8718	Градът на DeCapitare	9260	DeCapitare	0		12
75504	-85	12	7	6376	1	5967	ISLABOL	0		83
75508	-81	12	7	5756	Opal	5277	MegaMikeOpal	0		131
75513	-76	12	1	31174	MiniBum!!	11199	JohnyMan	11	CZ ATD	277
75515	-74	12	7	4832	Amaterasu	4195	Luminum	0		111
75518	-71	12	3	4178	Style1453	3795	Style1453	0		19
75525	-64	12	1	27336	Pigun 1	3103	Pigun	11	CZ ATD	268
75528	-61	12	6	30916	Město	3078	TheBuca	11	CZ ATD	150
75532	-57	12	3	2542	Деревня Денис	2208	Денис	0		12
75536	-53	12	6	2078	00	1971	mioo	11	CZ ATD	323
75618	29	12	1	36	01 - JoJo	46	orcishdamage	0		432
75621	32	12	6	147	.	177	ZloyFermer	110	www.NET	459
75625	36	12	3	285	1	195	bi&bo	110	www.NET	428
75627	38	12	1	335	Andy Cola	316	Andy Cola	0		22
75639	50	12	6	743	Dasher	636	SantaClaus	55	WWW	600
75648	59	12	2	31155	Barbars	3813	Thx	137	KNIGHTS3	192
75653	64	12	6	2010	НаХераТаХата	1822	Хазар	416	ПФР	426
75656	67	12	1	2538	OSMANLI	2191	Ahmet	41	TİM +|+	332
75663	74	12	1	29841	Нов град	3561	Младен	69	Crash	277
75668	79	12	6	29575	00	538	Ramzes	125	Ералаш	186
75679	90	12	1	33375	Новая деревня	3543	mari	57	Wlk	139
75680	91	12	3	33709	Новая деревня	25647	куку	57	Wlk	30
75682	93	12	6	7843	Нижний Новгород	7978	SteM	0		322
75684	95	12	1	8192	01	8542	disturbed	0		311
75687	98	12	3	8771	TRATATA	9347	Nev1l	0		60
75693	104	12	6	14402	01	11143	Rhein	28	DH	343
75698	109	12	1	15078	PRISION	12662	lucifer2	0		15
75714	125	12	2	24634	Satul lui sona	18597	sona	0		14
75721	132	12	1	25650	قيصر الظلام	21618	قيصر الظلام	0		81
75727	138	12	1	26548	Латакия	24779	go1em	0		57
75730	141	12	3	27071	Slinken`s by	26571	Slinken	0		8
75733	144	12	6	27434	Moo	27706	Aridarmus	463	LSD	243
75734	145	12	3	29423	Two	5230	Alexey13	110	www.NET	249
75741	152	12	1	29279	Деревня Кава	32934	HedCam	0		32
75743	154	12	3	29796	Kris Lee的村莊	34213	Kris Lee	0		10
75748	159	12	6	30927	Martin landsby	37094	Martin	0		28
75828	-162	11	2	31571	ComenG Köyü	38761	ComenG	0		15
75833	-157	11	6	30338	Village de Dommy	35786	Dommy	0		18
75838	-152	11	1	28950	Animesvn	32099	Animesvn	565	Legion E	163
75847	-143	11	6	27236	puffy Köyü	27058	puffy	0		12
75851	-139	11	6	26495	Pirmox	24546	ignaw	399	FT	308
75854	-136	11	6	26043	hghgh	22954	hghgh	0		154
75857	-133	11	1	31938	Stagsted #0	19686	Stagsted	108	BRONX+	238
75858	-132	11	3	25445	Roven Köyü	21035	Roven	0		14
75864	-126	11	6	24692	Ibelin	9691	Saracen	0		11
75866	-124	11	6	24334	StarWise	17712	StarWise	324	WORLD	200
75871	-119	11	6	17076	كنعان	16110	tcha19	149	UR	242
75885	-105	11	6	14338	Apocalipsis	11108	Oliver22	189	DKS	276
75889	-101	11	1	11242	01	3991	Капитоха	91	Сокол	533
75892	-98	11	3	29169	nemetocenna	12037	commios	149	UR	226
75893	-97	11	6	8482	13071337	9060	spl	0		51
75901	-89	11	6	28193	1. Monkey D Luffy	1893	JagoanTravian	116	BRONX	265
75910	-80	11	3	27433	00	4128	pifanek	11	CZ ATD	347
75912	-78	11	3	31638	Olaf	3292	gliff	190	ALZ.CDT	67
75917	-73	11	3	4529	99 - Farma	4128	pifanek	11	CZ ATD	428
75923	-67	11	3	3652	Cat	3292	gliff	190	ALZ.CDT	295
75924	-66	11	6	33045	JeNeMangePasDeGraine	3117	Appyh	0		22
75960	-30	11	1	75	1	125	Baton	0		349
75962	-28	11	3	20	Shame	10	Shame	0		352
75987	-3	11	7	33183	2. Túlélő	22146	Névlopó	215	HuN	88
76025	35	11	3	241	99	159	Wet Lingerie	7	Zzz	479
76037	47	11	6	604	01. Aldan	531	Yaga	125	Ералаш	338
76041	51	11	3	781	El	524	El Prote	0		18
76043	53	11	5	859	Natars 53|11	1	Natars	0		189
76045	55	11	6	1082	selov	812	selov0203	28	DH	410
76056	66	11	6	2277	LadyBug	2068	LadyBug	476	TheGang	361
76065	75	11	1	3915	ТАНГРА	3561	Младен	69	Crash	424
76074	84	11	1	5728	№ 1	5234	Лидер	16	Choco	300
76077	87	11	5	6419	Natars 87|11	1	Natars	0		229
76081	91	11	3	7519	profil_lex	7372	profil_lex	0		356
76082	92	11	3	33380	Новая деревня	588	Joy	57	Wlk	25
76083	93	11	1	33390	Zak`s2	3788	Zak	57	Wlk	114
76085	95	11	3	33765	Новая деревня	25763	Плюшка	630	Сол	23
76087	97	11	3	8443	Red Va	8987	PowerfulScarred	0		11
76098	108	11	1	14894	KIZILELMA Köyü	12286	KIZILELMA	0		10
76102	112	11	1	15524	Деревня Maraban	13535	Maraban	0		23
76106	116	11	1	32500	metropolis	14134	bubitown	561	BFB-HuN	165
76119	129	11	1	25069	Pill	19853	PainKiller	0		29
76121	131	11	6	25309	Aldeia do Doewe	20635	Doewe	0		25
76124	134	11	6	25804	V	22127	capitaobobi	0		34
76130	140	11	6	26727	Sárospatak	25380	braun93	698	KNIGHTS4	304
76131	141	11	1	28669	Новая деревня	8345	Драугр	55	WWW	203
76136	146	11	1	27847	Nahhh	29046	Nahousaki	0		50
76141	151	11	2	28984	Springfield	32213	Leman	738	NEA	201
76143	153	11	3	29519	Деревня Hillo	22501	Hillo	0		8
76154	164	11	6	32177	Edeltown	40234	Jan Wegerle	0		15
76161	171	11	1	29926	Kaos	3668	Nikta	165	OLIMP	112
76233	-158	10	6	30686	SHAURMA	36507	Грязный ЛУи	0		177
76241	-150	10	2	28615	Selo od JALLE	31200	Jalle	399	FT	221
76243	-148	10	6	28176	R01	29919	Rune	259	HOS	284
76244	-147	10	3	32974	Nová vesnice	28898	marketkab	536	xxx	37
76245	-146	10	6	32693	R02	29919	Rune	259	HOS	103
76254	-137	10	3	26078	Pajibat/sostinė	23043	Pajibat	0		10
76257	-134	10	1	25636	Simcoe`s	21608	Simcoe	0		50
76262	-129	10	5	25064	Natars -129|10	1	Natars	0		18
76274	-117	10	6	16600	Aldeia do JáFotes	15081	JáFotes	0		10
76276	-115	10	1	16119	Враца	14467	pruskam	0		50
76278	-113	10	6	15765	Vesnice I	13695	medacek95	0		24
76283	-108	10	3	14772	nemetacum	12037	commios	149	UR	368
76288	-103	10	6	13815	FLEXANTE	9563	Ermes09	399	FT	283
76307	-84	10	3	6241	Osada: FIR3SH0T_V3	5805	FIR3SH0T_V3	0		30
76311	-80	10	3	33627	01	4128	pifanek	11	CZ ATD	187
76312	-79	10	3	5412	Satul lui billba	4836	billba	0		20
76315	-76	10	6	5029	Blueblood1	4415	Blueblood	0		65
76326	-65	10	6	3422	Pays2GalIndépendant	3117	Appyh	0		209
76328	-63	10	7	3169	1.♾	2765	matnya	27	HARD	490
76369	-22	10	6	29151	02	52	LLV	63	KNlGHTS	140
76406	15	10	6	31022	02. Стол	13595	Jane	134	Ниган	186
76413	22	10	1	28690	2	707	Биба	28	DH	218
76424	33	10	1	130	00	170	Bingo	110	www.NET	409
76431	40	10	3	27016	02. Глубокая норка	2001	Sexy rabbit	239	WTF	492
76441	50	10	7	27618	=[00]=	249	Harvester	63	KNlGHTS	172
76447	56	10	3	1240	Времена года	956	Музыкант	110	www.NET	437
76458	67	10	1	2628	Abyss	2306	Abyss	41	TİM +|+	254
76459	68	10	1	30696	İstanbul	2306	Abyss	41	TİM +|+	106
76465	74	10	5	3687	Natars 74|10	1	Natars	0		140
76467	76	10	6	4008	Canon`s village	3626	Canon	0		235
76473	82	10	6	5279	kamikadze`s village	4754	kamikadze	0		12
76481	90	10	3	7283	Mystique Lair	7039	DragonEye	144	BC	300
76484	93	10	3	33305	Новая деревня	1963	worms	57	Wlk	71
76486	95	10	7	8153	Leco`s village	8487	Leco	0		17
76496	105	10	1	30361	2 OilBoo	6114	OilBoo	561	BFB-HuN	160
76499	108	10	7	26747	01	178	Balamir	561	BFB-HuN	289
76502	111	10	1	15199	001.	12800	Чубакка	55	WWW	739
76503	112	10	3	32985	Новая деревня	13776	ЕханыйБабай	468	Звери	77
76505	114	10	1	16016	Downtown	14124	Tempo	561	BFB-HuN	349
76506	115	10	1	30749	Русал	6088	Русалочка	731	Камень	156
76509	118	10	1	32411	Леопард	2676	Ягуар	731	Камень	92
76514	123	10	1	24244	NileBoy Village	17371	NileBoy	0		29
76517	126	10	3	24726	asman`s village	18888	asman	0		10
76524	133	10	3	25632	Ceres	21598	hypnos78	0		86
76533	142	10	6	27066	Akrijj`s village	26509	Akrijj	0		30
76535	144	10	3	27430	01. Igrzyskowa	27625	Majster_igr	463	LSD	383
76541	150	10	3	28727	Dorf von manne.wrobel	31566	manne.wrobel	0		12
76543	152	10	1	29269	V1	32903	Kekel	0		28
76627	-165	9	3	32323	ChaosHouse	40589	ChaosGamer	0		162
76638	-154	9	2	29635	قرية sailor21	33821	sailor21	0		13
76645	-147	9	3	27799	Vesnice:marketkab	28898	marketkab	536	xxx	228
76646	-146	9	1	33292	01 Killers	28817	Solutor	0		94
76659	-133	9	6	25611	AldeiaTutancâmon	21537	João Paulo	0		59
76662	-130	9	6	25182	NUT	20162	BoyVoy	0		155
76667	-125	9	1	24488	bursalı 16 Köyü	18146	bursalı 16	0		13
76672	-120	9	1	17083	Mahinaa`s village	16128	Mahinaa	0		8
76686	-106	9	6	14532	CCP`s village	11455	CCP	0		58
76688	-104	9	5	14112	Natars -104|9	1	Natars	0		408
76705	-87	9	6	6600	Chicken wings	6063	KFChicken	0		12
76709	-83	9	5	5900	Natars -83|9	1	Natars	0		8
76715	-77	9	3	30666	Gofret	4229	DimitryDog	147	TİM -|-	202
76717	-75	9	3	4918	Dimitry	4229	DimitryDog	147	TİM -|-	399
76719	-73	9	1	4496	Kentaur`s by	4082	Kentaur	0		11
76725	-67	9	6	3695	Pym	3293	Pympym	107	UR 3	471
76738	-54	9	5	2238	Natars -54|9	1	Natars	0		56
76745	-47	9	6	1611	1	1425	svietolda	347	EASY	230
76752	-40	9	3	1007	Nesika	750	Nesika	0		15
76755	-37	9	1	30119	Tanbota 1	1248	Tanbota	41	TİM +|+	110
76757	-35	9	2	399	Dalaran	355	ariyan	0		123
76760	-32	9	7	180	1	151	murinhur	0		142
76818	26	9	6	26751	Новая деревня	366	Step	28	DH	494
76824	32	9	2	100	Brekeke	107	Béka	355	Bzz	228
76835	43	9	6	27079	b	899	Semyon	28	DH	484
76843	51	9	3	28178	Метель	956	Музыкант	110	www.NET	289
76849	57	9	3	1263	Chap`s	967	Chap	0		209
76871	79	9	7	4498	Lord Mcgeei`s village	4070	Lord Mcgeei	0		14
76880	88	9	6	6574	Деревня HAMSAR	6023	HAMSAR	0		22
76883	91	9	1	7362	Let s try it	7187	SayWhat?	143	HYDRA	115
76884	92	9	6	33517	1	394	Little big	55	WWW	84
76886	94	9	6	7821	Stormglad	7970	Leonidas Firren	0		247
76889	97	9	3	8315	001	8768	m4d53	0		102
76896	104	9	3	14201	nellyville	10812	whoishe	0		19
76901	109	9	6	14932	Gamble	12384	Gamble	7	Zzz	258
76903	111	9	3	30469	grin2	780	grin	57	Wlk	199
76907	115	9	6	33819	Smelly	30561	DiaperAbuser	324	WORLD	14
76921	129	9	2	25076	Tanner Town	19871	Tanner	0		98
76927	135	9	3	25908	Naselje - Fear96.	22462	Fear96	463	LSD	310
76930	138	9	3	26279	Aldeia do lievinz	23813	lievinz	0		10
76932	140	9	3	31481	Mossington	19551	cmpcmoss	311	GA	305
76938	146	9	7	27764	Speed	28763	NeroN	0		18
76940	148	9	3	28102	Жопа мира	29680	GridDriver	0		17
76945	153	9	3	29536	Деревня Firanya	23938	Firanya	0		8
76952	160	9	1	31149	STILL COLD	37734	Night Lovell	0		83
76957	165	9	3	32378	Notiyal`s village	40707	Notiyal	0		11
77030	-163	8	5	31751	Natars -163|8	1	Natars	0		28
77032	-161	8	3	31226	Село од Prince Vegeta	37879	Prince Vegeta	0		10
77034	-159	8	6	30910	00 | Alpha	37055	mojealt1	0		115
77042	-151	8	6	28932	Деревня DocVladimir	32052	DocVladimir	0		10
77047	-146	8	1	27771	00 Iron Maiden	28817	Solutor	0		212
77052	-141	8	2	26833	Villaggio di TeamMazze	25776	TeamMazze	0		13
77055	-138	8	6	26306	Village de KROLL	23887	KROLL	0		12
77061	-132	8	3	25427	Dorf von guerckchen00	20975	guerckchen00	0		14
77065	-128	8	1	24907	YURIANA	19428	carlois	375	L	429
77077	-116	8	1	16284	01	13258	MST_Priest	0		14
77107	-86	8	1	6395	JarbaoBrabo	5979	JarbaoBrabo	0		277
77113	-80	8	1	5497	HELL GATE	4974	Thepunisher	0		65
77126	-67	8	6	28745	Nauja gyvenvietė	3293	Pympym	107	UR 3	270
77138	-55	8	1	2328	village	2108	pharmakon	190	ALZ.CDT	394
77142	-51	8	3	1859	00 EspalhaBrasas	1499	Tobyto	190	ALZ.CDT	174
77150	-43	8	6	1385	Natal`s village	1205	Natal	0		10
77158	-35	8	2	29504	1*027	128	Pusat	41	TİM +|+	136
77175	-18	8	6	33450	Új falu	23118	Xymetrixx	215	HuN	48
77182	-11	8	2	30337	Qibli	2188	DebRos	519	DebRos	193
77192	-1	8	6	33714	03.	550	XrenVaM	55	WWW	49
77230	37	8	7	250	=[01]=	249	Harvester	63	KNlGHTS	488
77232	39	8	6	314	01	294	Alisa	28	DH	253
77234	41	8	3	33497	03 ❤ под хвостиком	2001	Sexy rabbit	239	WTF	189
77243	50	8	6	747	Деревня karapetyan1976	632	karapetyan1976	0		8
77251	58	8	1	1344	01 Karlsbad	1154	Karl	610	Орки	489
77263	70	8	1	2911	kalafgan	2535	kalafgan	41	TİM +|+	159
77267	74	8	6	3517	Деревня aqzybas88544	3185	aqzybas88544	0		8
77268	75	8	6	33315	01	90	Ginnmash	55	WWW	308
77281	88	8	6	29591	00	429	Memo	125	Ералаш	166
77285	92	8	6	26544	0	394	Little big	55	WWW	353
77289	96	8	3	8150	methgaard`s village	8471	methgaard	0		74
77291	98	8	1	8377	MOLID	8834	Lok	186	SB	282
77297	104	8	1	32556	Vanko	6317	Pervac	731	Камень	108
77302	109	8	3	33154	Новая деревня	15512	Sims	57	Wlk	69
77303	110	8	1	15185	queen	12806	queen	7	Zzz	314
77304	111	8	6	31411	02 Hammer	165	Werkzeugkiste	561	BFB-HuN	270
77306	113	8	1	32418	Brit	6157	Harbort	731	Камень	133
77314	121	8	1	17338	00 28	16739	Taru	0		246
77316	123	8	7	24234	01	17385	balas1	463	LSD	252
77319	126	8	1	24717	BERLIN	18819	Reich	0		21
77345	152	8	5	29255	Natars 152|8	1	Natars	0		44
77350	157	8	1	30436	Alpha	35960	Tartarus42087	0		54
77352	159	8	1	30784	01	36755	igo	55	WWW	277
77354	161	8	1	31437	SUTTONIA	38401	Paul Sutton	0		70
77437	-157	7	6	30433	Desa Purple Moon 28	35955	Purple Moon 28	0		13
77439	-155	7	6	29975	Sao pedro da cova	34693	Ragatso	0		124
77444	-150	7	2	28667	Darkness	31220	yourown901	0		170
77461	-133	7	6	25586	Olleyyy.	21446	Olleyyy.	0		29
77465	-129	7	7	25040	cyclone34 Köyü	19764	cyclone34	0		12
77470	-124	7	7	24252	1	17433	20ver	0		42
77473	-121	7	6	17242	kaimas	16526	creativs2	0		55
77476	-118	7	1	16606	Vlad Nik	15092	Vlad Nik	194	-BRONX-	327
77479	-115	7	2	16122	Dorf von Rajin	14503	Rajin	0		10
77488	-106	7	1	14544	Rome	11515	Majkys1995	0		24
77491	-103	7	6	13854	baxas3 HOM	10502	baxas3	0		31
77496	-98	7	2	8455	rollin Köyü	9004	rollin	0		10
77509	-85	7	3	6254	Tedesko Prime	5815	Tedesko	0		206
77511	-83	7	1	5913	Esparta	5461	Sam I	41	TİM +|+	376
77515	-79	7	6	5373	Градът на ivanddinev	4786	ivanddinev	0		10
77517	-77	7	6	5017	Gabesz44`s village	4394	Gabesz44	0		9
77526	-68	7	2	33664	2.Barbosi	3827	Fantomix	84	TİM -I+	56
77527	-67	7	7	3566	Borracho`s village	3231	Borracho	0		14
77530	-64	7	6	3167	BegantCity	2891	Gustlik501	10	SW	154
77541	-53	7	6	2001	lolix	1808	lolix	175	BEST	130
77543	-51	7	6	28605	K-0	1639	Terénní Krocan	785	NEW	80
77545	-49	7	2	1678	kobra`s village	1547	kobra	0		8
77549	-45	7	1	1485	s1	1361	soon	0		102
77552	-42	7	5	1242	Natars -42|7	1	Natars	0		267
77554	-40	7	3	867	Турбулентность	748	HardTechno	347	EASY	348
77563	-31	7	1	81	Potash	64	CUHbKA	27	HARD	473
77565	-29	7	5	19	Natars -29|7	1	Natars	0		135
77618	24	7	1	31739	.	15701	Чеширский Кот	28	DH	269
77623	29	7	6	24	Clic	6	Kodak	4	STD	362
77632	38	7	6	293	01. Szekelyfalu	71	Szekely	3	Trly	551
77639	45	7	1	506	Mirage`s	487	Mirage	125	Ералаш	348
77642	48	7	6	670	01.ХренВамАНеБанан	550	XrenVaM	55	WWW	424
77646	52	7	3	799	*	669	GeraldRivia	16	Choco	327
77660	66	7	3	2174	01. Sexy	2001	Sexy rabbit	239	WTF	257
77669	75	7	6	25802	Аха	90	Ginnmash	55	WWW	346
77675	81	7	2	29609	02Černá smrtka	4589	Černá smrtka	63	KNlGHTS	149
