ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop	Pop_d-1	difference1	distance	links
318362	-36	3	1	467	Inkasator`s village	267	Inkasator	0		8	8	0	170	https://latesummer1x.travian.com/karte.php?x=-36&y=3
323162	-42	-3	2	933	Wonderland	593	TheWhiteRabbit	0		65	78	-13	170	https://latesummer1x.travian.com/karte.php?x=-42&y=-3
326364	-44	-7	1	1156	amandius	748	amandius	0		79	102	-23	170	https://latesummer1x.travian.com/karte.php?x=-44&y=-7
327164	-45	-8	2	1291	Goshtex`s village	820	Goshtex	0		10	10	0	170	https://latesummer1x.travian.com/karte.php?x=-45&y=-8
331165	-49	-13	2	1941	Venom 01	1347	Venom	0		46	72	-26	170	https://latesummer1x.travian.com/karte.php?x=-49&y=-13
334367	-51	-17	1	2264	Artan`s village	1618	Artan	0		9	9	0	170	https://latesummer1x.travian.com/karte.php?x=-51&y=-17
335167	-52	-18	2	2366	00. Vinograd	1802	Doodeck	0		26	54	-28	170	https://latesummer1x.travian.com/karte.php?x=-52&y=-18
282375	22	48	1	2152	veneno`s village	1484	veneno	0		75	100	-25	171	https://latesummer1x.travian.com/karte.php?x=22&y=48
282377	24	48	1	2249	V1	1599	Yunn	0		92	109	-17	171	https://latesummer1x.travian.com/karte.php?x=24&y=48
283973	18	46	3	1536	Dodens`s village	1073	Dodens	0		8	8	0	171	https://latesummer1x.travian.com/karte.php?x=18&y=46
286370	12	43	2	1153	SSD`s village	760	SSD	0		55	91	-36	171	https://latesummer1x.travian.com/karte.php?x=12&y=43
288768	7	40	3	828	kupec`s	559	kupec	0		10	10	0	171	https://latesummer1x.travian.com/karte.php?x=7&y=40
291166	2	37	3	511	1-TEBRIZ	308	Tahmasp	10	GRYF PL	73	79	-6	171	https://latesummer1x.travian.com/karte.php?x=2&y=37
294364	-4	33	3	224	01.Муссон	149	Wind	16	Kipish	81	92	-11	171	https://latesummer1x.travian.com/karte.php?x=-4&y=33
296763	-8	30	2	88	foresight`s village	50	foresight	0		8	8	0	171	https://latesummer1x.travian.com/karte.php?x=-8&y=30
317560	-37	4	2	516	istanbul	327	TURK	0		32	32	0	171	https://latesummer1x.travian.com/karte.php?x=-37&y=4
320760	-41	0	1	837	lion`s village	543	lion	0		13	14	-1	171	https://latesummer1x.travian.com/karte.php?x=-41&y=0
329563	-49	-11	2	1718	timo	1235	timo	0		48	51	-3	171	https://latesummer1x.travian.com/karte.php?x=-49&y=-11
332764	-52	-15	2	2280	Hell	1650	edansh	0		49	68	-19	171	https://latesummer1x.travian.com/karte.php?x=-52&y=-15
280777	26	50	1	2464	Dayan`s village	1847	Dayan	0		9	9	0	172	https://latesummer1x.travian.com/karte.php?x=26&y=50
282373	20	48	1	1944	silver	1348	silver	0		67	117	-50	172	https://latesummer1x.travian.com/karte.php?x=20&y=48
289566	4	39	3	730	village	482	JLoite	0		46	46	0	172	https://latesummer1x.travian.com/karte.php?x=4&y=39
295161	-8	32	3	213	Ablegøye`s village	161	Ablegøye	0		17	17	0	172	https://latesummer1x.travian.com/karte.php?x=-8&y=32
303958	-22	21	1	24	Kaleto	18	Rell	0		74	74	0	172	https://latesummer1x.travian.com/karte.php?x=-22&y=21
305559	-23	19	1	34	01	31	Tanaquil	0		100	133	-33	172	https://latesummer1x.travian.com/karte.php?x=-23&y=19
310358	-30	13	3	228	01albertino	60	albertino	2	Gladius	99	223	-124	172	https://latesummer1x.travian.com/karte.php?x=-30&y=13
311158	-31	12	3	146	pazor	140	pazor	2	Gladius	95	121	-26	172	https://latesummer1x.travian.com/karte.php?x=-31&y=12
311958	-32	11	1	238	Elena	173	gugk0	0		90	90	0	172	https://latesummer1x.travian.com/karte.php?x=-32&y=11
324760	-46	-5	2	1322	Odin`s village	894	Odin	0		14	14	0	172	https://latesummer1x.travian.com/karte.php?x=-46&y=-5
334364	-54	-17	1	2500	feared`s village	1883	feared	0		35	61	-26	172	https://latesummer1x.travian.com/karte.php?x=-54&y=-17
281573	21	49	1	2173	kitian`s village	1499	kitian	0		98	146	-48	173	https://latesummer1x.travian.com/karte.php?x=21&y=49
283968	13	46	3	1469	01 München	982	Sorgenkind	21	KGB	59	94	-35	173	https://latesummer1x.travian.com/karte.php?x=13&y=46
283970	15	46	1	1448	1	951	Makaveli	0		94	111	-17	173	https://latesummer1x.travian.com/karte.php?x=15&y=46
285568	11	44	3	1212	Castor`s village	806	Castor	0		32	32	0	173	https://latesummer1x.travian.com/karte.php?x=11&y=44
287964	4	41	3	808	Spirit`s village	538	Spirit	0		71	93	-22	173	https://latesummer1x.travian.com/karte.php?x=4&y=41
288764	3	40	2	799	[01]	516	jac7	2	Gladius	82	101	-19	173	https://latesummer1x.travian.com/karte.php?x=3&y=40
289564	2	39	3	736	Aldeia da morte	471	torres	2	Gladius	93	190	-97	173	https://latesummer1x.travian.com/karte.php?x=2&y=39
290362	-1	38	3	612	01	366	Kev	0		69	89	-20	173	https://latesummer1x.travian.com/karte.php?x=-1&y=38
293560	-7	34	1	381	king of persia`s village	240	king of persia	0		54	65	-11	173	https://latesummer1x.travian.com/karte.php?x=-7&y=34
296760	-11	30	2	141	Black & White`s village	121	Black & White	0		10	10	0	173	https://latesummer1x.travian.com/karte.php?x=-11&y=30
299958	-17	26	1	53	Moloko`s village	35	Moloko	0		97	100	-3	173	https://latesummer1x.travian.com/karte.php?x=-17&y=26
300758	-18	25	2	96	00	110	Katsivelos	0		34	34	0	173	https://latesummer1x.travian.com/karte.php?x=-18&y=25
307957	-28	16	2	114	01	68	Holodok	16	Kipish	98	117	-19	173	https://latesummer1x.travian.com/karte.php?x=-28&y=16
309556	-31	14	1	300	IVI`s village	115	IVI	0		83	110	-27	173	https://latesummer1x.travian.com/karte.php?x=-31&y=14
311156	-33	12	1	361	babulko`s village	238	babulko	0		30	30	0	173	https://latesummer1x.travian.com/karte.php?x=-33&y=12
322358	-45	-2	2	1230	1.	813	Scipiofit	0		75	102	-27	173	https://latesummer1x.travian.com/karte.php?x=-45&y=-2
325560	-47	-6	3	1435	Limitless`s village	958	Limitless	0		12	12	0	173	https://latesummer1x.travian.com/karte.php?x=-47&y=-6
328761	-50	-10	2	1901	Alarico`s village	1303	Alarico	0		8	8	0	173	https://latesummer1x.travian.com/karte.php?x=-50&y=-10
332762	-54	-15	3	2495	shadace`s village	1881	shadace	0		26	176	-150	173	https://latesummer1x.travian.com/karte.php?x=-54&y=-15
281571	19	49	1	2175	Musashi`s village	1497	Musashi	0		12	12	0	174	https://latesummer1x.travian.com/karte.php?x=19&y=49
286364	6	43	2	972	rvrwow`s village	619	rvrwow	0		9	9	0	174	https://latesummer1x.travian.com/karte.php?x=6&y=43
288762	1	40	2	807	BOAS 01	537	Boasie	0		80	100	-20	174	https://latesummer1x.travian.com/karte.php?x=1&y=40
292760	-6	35	1	489	NikolaTesla`s village	304	NikolaTesla	0		8	8	0	174	https://latesummer1x.travian.com/karte.php?x=-6&y=35
295158	-11	32	2	307	Raskolnikov	192	Raskolnikov	0		35	35	0	174	https://latesummer1x.travian.com/karte.php?x=-11&y=32
297558	-14	29	3	117	hazar`s village	82	hazar	0		9	9	0	174	https://latesummer1x.travian.com/karte.php?x=-14&y=29
302356	-22	23	3	142	xxx	139	Mind Control	0		55	55	0	174	https://latesummer1x.travian.com/karte.php?x=-22&y=23
303156	-23	22	1	119	Mogadisciu	86	ghicos99	32	Gl4dius	89	124	-35	174	https://latesummer1x.travian.com/karte.php?x=-23&y=22
306356	-27	18	2	145	!!!`s village	61	!!!	0		10	10	0	174	https://latesummer1x.travian.com/karte.php?x=-27&y=18
314356	-37	8	1	621	ja doso nako	383	ja doso nako	0		17	17	0	174	https://latesummer1x.travian.com/karte.php?x=-37&y=8
320757	-44	0	3	1092	TriJape`s village	725	TriJape	0		32	32	0	174	https://latesummer1x.travian.com/karte.php?x=-44&y=0
325558	-49	-6	2	1594	saeed92`s village	967	saeed92	0		45	57	-12	174	https://latesummer1x.travian.com/karte.php?x=-49&y=-6
326358	-50	-7	3	1710	Nitro`s village	1214	Nitro	0		8	8	0	174	https://latesummer1x.travian.com/karte.php?x=-50&y=-7
279970	20	51	3	2349	Zigis-test`s village	1766	Zigis-test	0		44	47	-3	175	https://latesummer1x.travian.com/karte.php?x=20&y=51
288760	-1	40	1	766	Cumbia	506	Cumbiero	0		90	122	-32	175	https://latesummer1x.travian.com/karte.php?x=-1&y=40
289560	-2	39	3	713	Dark`s village	201	Dark	0		48	48	0	175	https://latesummer1x.travian.com/karte.php?x=-2&y=39
291958	-7	36	1	512	PACCAGNELLIUM`s village	291	PACCAGNELLIUM	0		10	10	0	175	https://latesummer1x.travian.com/karte.php?x=-7&y=36
293558	-9	34	1	384	Enter`s village	260	Enter	0		8	8	0	175	https://latesummer1x.travian.com/karte.php?x=-9&y=34
300754	-22	25	3	237	001	143	yoshiko	0		53	53	0	175	https://latesummer1x.travian.com/karte.php?x=-22&y=25
305554	-28	19	1	293	Arruda	202	Coolossus	0		68	68	0	175	https://latesummer1x.travian.com/karte.php?x=-28&y=19
315954	-41	6	1	810	(01)	532	Kato	0		35	35	0	175	https://latesummer1x.travian.com/karte.php?x=-41&y=6
317555	-42	4	1	896	00	617	Asmodeus	0		61	61	0	175	https://latesummer1x.travian.com/karte.php?x=-42&y=4
320755	-46	0	3	1298	Mercury	867	Stryder	0		98	120	-22	175	https://latesummer1x.travian.com/karte.php?x=-46&y=0
280767	16	50	1	2099	Viffor`s village	1430	Viffor	0		46	102	-56	176	https://latesummer1x.travian.com/karte.php?x=16&y=50
283962	7	46	3	1319	DEVONSHIRE	868	duchess	0		35	53	-18	176	https://latesummer1x.travian.com/karte.php?x=7&y=46
284762	6	45	3	1205	sly-defence`s village	804	sly-defence	0		8	8	0	176	https://latesummer1x.travian.com/karte.php?x=6&y=45
285561	4	44	3	1005	Pochetnik`s village	651	Pochetnik	0		14	14	0	176	https://latesummer1x.travian.com/karte.php?x=4&y=44
286360	2	43	2	986	Lx	668	Ironlady	0		29	31	-2	176	https://latesummer1x.travian.com/karte.php?x=2&y=43
287159	0	42	1	916	dado`s village	621	dado	0		61	79	-18	176	https://latesummer1x.travian.com/karte.php?x=0&y=42
292756	-10	35	3	492	kacsoo`s village	299	kacsoo	0		12	12	0	176	https://latesummer1x.travian.com/karte.php?x=-10&y=35
293556	-11	34	1	488	Pixx`s village	294	Pixx	0		26	28	-2	176	https://latesummer1x.travian.com/karte.php?x=-11&y=34
295955	-15	31	2	314	Scorpion`s village	215	Scorpion	0		37	37	0	176	https://latesummer1x.travian.com/karte.php?x=-15&y=31
299954	-21	26	1	212	01_انشان	120	Godfather	0		61	66	-5	176	https://latesummer1x.travian.com/karte.php?x=-21&y=26
303952	-28	21	1	398	Qwor`s village	252	Qwor	0		17	17	0	176	https://latesummer1x.travian.com/karte.php?x=-28&y=21
307153	-31	17	3	386	PurpleHaze	254	HattoriHanzo	0		77	103	-26	176	https://latesummer1x.travian.com/karte.php?x=-31&y=17
307952	-33	16	1	535	Hallowfell	326	Shadow	0		65	83	-18	176	https://latesummer1x.travian.com/karte.php?x=-33&y=16
311153	-36	12	1	580	The Burg	350	Fearkat	24	F.A.R.T.	87	112	-25	176	https://latesummer1x.travian.com/karte.php?x=-36&y=12
311953	-37	11	3	644	selow`s village	391	selow	0		12	12	0	176	https://latesummer1x.travian.com/karte.php?x=-37&y=11
319154	-45	2	1	1179	Agaw	795	Agaw	0		74	84	-10	176	https://latesummer1x.travian.com/karte.php?x=-45&y=2
324756	-50	-5	1	1671	Altdorf	1189	Winkelried	0		54	74	-20	176	https://latesummer1x.travian.com/karte.php?x=-50&y=-5
328757	-54	-10	2	2345	Sel40`s	1753	Sel40	0		19	53	-34	176	https://latesummer1x.travian.com/karte.php?x=-54&y=-10
279167	18	52	3	2361	sibun ih`s village	1789	sibun ih	0		12	12	0	177	https://latesummer1x.travian.com/karte.php?x=18&y=52
281564	12	49	3	1694	gtheman`s village	1225	gtheman	0		25	29	-4	177	https://latesummer1x.travian.com/karte.php?x=12&y=49
282362	9	48	2	1558	ViN`s village	1097	ViN	0		15	15	0	177	https://latesummer1x.travian.com/karte.php?x=9&y=48
287958	-2	41	2	853	gougouland	553	Akar	0		76	83	-7	177	https://latesummer1x.travian.com/karte.php?x=-2&y=41
296753	-18	30	3	369	Kawhi`s village	247	Kawhi	0		10	10	0	177	https://latesummer1x.travian.com/karte.php?x=-18&y=30
298352	-21	28	1	413	Sumsel`s village	255	Sumsel	0		29	29	0	177	https://latesummer1x.travian.com/karte.php?x=-21&y=28
311151	-38	12	2	755	Octopus`s village	478	Octopus	0		19	19	0	177	https://latesummer1x.travian.com/karte.php?x=-38&y=12
315952	-43	6	3	964	Zeal`s village	646	Zeal	0		28	28	0	177	https://latesummer1x.travian.com/karte.php?x=-43&y=6
317552	-45	4	3	1172	Susie`s village	595	Susie	0		34	46	-12	177	https://latesummer1x.travian.com/karte.php?x=-45&y=4
319152	-47	2	2	1357	dino`s village	927	dino	0		18	22	-4	177	https://latesummer1x.travian.com/karte.php?x=-47&y=2
323154	-50	-3	3	1748	Montecristo`s Villa	637	Montecristo	0		34	52	-18	177	https://latesummer1x.travian.com/karte.php?x=-50&y=-3
329556	-56	-11	3	2581	Yeet village	1944	GopDuck	0		21	21	0	177	https://latesummer1x.travian.com/karte.php?x=-56&y=-11
278364	16	53	3	2351	001	1700	Black Menthol	0		27	30	-3	178	https://latesummer1x.travian.com/karte.php?x=16&y=53
279164	15	52	1	2196	cyzman1`s village	1521	cyzman1	0		32	32	0	178	https://latesummer1x.travian.com/karte.php?x=15&y=52
279962	12	51	2	1965	ridvanyalcin21`s village	1364	ridvanyalcin21	0		12	12	0	178	https://latesummer1x.travian.com/karte.php?x=12&y=51
283160	6	47	2	1380	Acetilsalicilic	692	Bal-Aur	0		21	21	0	178	https://latesummer1x.travian.com/karte.php?x=6&y=47
283959	4	46	2	1240	Hsad	639	We Are Broken	0		31	36	-5	178	https://latesummer1x.travian.com/karte.php?x=4&y=46
285558	1	44	3	1037	hug and scream`s village	705	hug and scream	0		16	16	0	178	https://latesummer1x.travian.com/karte.php?x=1&y=44
286357	-1	43	2	940	Denssi	645	ogleksa	0		85	276	-191	178	https://latesummer1x.travian.com/karte.php?x=-1&y=43
289555	-7	39	3	790	Sahara`s village	486	Sahara	0		17	17	0	178	https://latesummer1x.travian.com/karte.php?x=-7&y=39
291153	-11	37	3	675	Deco 00	393	Dodix	0		54	68	-14	178	https://latesummer1x.travian.com/karte.php?x=-11&y=37
291953	-12	36	2	602	Prince`s village	380	Prince	0		8	8	0	178	https://latesummer1x.travian.com/karte.php?x=-12&y=36
292753	-13	35	2	538	Village	331	Raubar	0		95	123	-28	178	https://latesummer1x.travian.com/karte.php?x=-13&y=35
304750	-31	20	3	536	Raggedyman`s village	325	Raggedyman	0		12	12	0	178	https://latesummer1x.travian.com/karte.php?x=-31&y=20
307950	-35	16	3	604	theeyeofhorus`s village	347	theeyeofhorus	0		63	78	-15	178	https://latesummer1x.travian.com/karte.php?x=-35&y=16
308750	-36	15	1	703	barbar`s village	454	barbar	0		54	54	0	178	https://latesummer1x.travian.com/karte.php?x=-36&y=15
309550	-37	14	1	784	1 The grid	509	Merchant	32	Gl4dius	89	105	-16	178	https://latesummer1x.travian.com/karte.php?x=-37&y=14
313550	-42	9	3	965	Avernus	641	malicyan	0		48	58	-10	178	https://latesummer1x.travian.com/karte.php?x=-42&y=9
320752	-49	0	2	1570	seven7`s village	1110	seven7	0		8	8	0	178	https://latesummer1x.travian.com/karte.php?x=-49&y=0
323152	-52	-3	3	2106	Nopo`s village	1436	Nopo	0		8	8	0	178	https://latesummer1x.travian.com/karte.php?x=-52&y=-3
279960	10	51	2	1983	Kriminal	1377	Kriminal	0		66	102	-36	179	https://latesummer1x.travian.com/karte.php?x=10&y=51
282357	4	48	1	1512	Lazy	1012	Stribog	0		32	32	0	179	https://latesummer1x.travian.com/karte.php?x=4&y=48
284755	-1	45	1	1181	Tavernello`s village	787	Tavernello	0		25	25	0	179	https://latesummer1x.travian.com/karte.php?x=-1&y=45
286355	-3	43	2	947	cigar	603	amir_bahman	0		39	39	0	179	https://latesummer1x.travian.com/karte.php?x=-3&y=43
287154	-5	42	3	859	Ba	518	Ben01	0		51	51	0	179	https://latesummer1x.travian.com/karte.php?x=-5&y=42
291151	-13	37	3	702	Wozzle`s village	451	Wozzle	0		12	12	0	179	https://latesummer1x.travian.com/karte.php?x=-13&y=37
301548	-29	24	2	601	ajejej`s village	381	ajejej	0		16	16	0	179	https://latesummer1x.travian.com/karte.php?x=-29&y=24
308748	-38	15	3	843	Colin the great`s village	520	Colin the great	0		8	8	0	179	https://latesummer1x.travian.com/karte.php?x=-38&y=15
311949	-41	11	2	891	Chap	602	Groporc	0		69	231	-162	179	https://latesummer1x.travian.com/karte.php?x=-41&y=11
314349	-44	8	2	1166	-S A N A -	767	XNX	2	Gladius	85	100	-15	179	https://latesummer1x.travian.com/karte.php?x=-44&y=8
317550	-47	4	3	1351	Razvan1`s village	888	Razvan1	0		11	11	0	179	https://latesummer1x.travian.com/karte.php?x=-47&y=4
319150	-49	2	3	1568	Khalstad	1102	Khal	0		42	51	-9	179	https://latesummer1x.travian.com/karte.php?x=-49&y=2
320750	-51	0	1	1910	Viracocha	1259	Anarosa	0		57	63	-6	179	https://latesummer1x.travian.com/karte.php?x=-51&y=0
323952	-53	-4	1	2126	KRS1`s village	1464	KRS1	0		12	12	0	179	https://latesummer1x.travian.com/karte.php?x=-53&y=-4
326352	-56	-7	3	2470	Hlinovka	1857	divobijka	0		16	27	-11	179	https://latesummer1x.travian.com/karte.php?x=-56&y=-7
276762	16	55	3	2578	stiloupix`s village	1937	stiloupix	0		12	32	-20	180	https://latesummer1x.travian.com/karte.php?x=16&y=55
287152	-7	42	3	912	Hockerty`s village	438	Hockerty	0		19	19	0	180	https://latesummer1x.travian.com/karte.php?x=-7&y=42
291950	-15	36	2	681	01	428	loonatic	0		34	34	0	180	https://latesummer1x.travian.com/karte.php?x=-15&y=36
293549	-18	34	3	614	01 Romania	365	macris	0		78	99	-21	180	https://latesummer1x.travian.com/karte.php?x=-18&y=34
294349	-19	33	1	626	Neapole	388	Aomegane	0		18	18	0	180	https://latesummer1x.travian.com/karte.php?x=-19&y=33
295948	-22	31	2	624	Z13`s village	369	Z13	0		8	8	0	180	https://latesummer1x.travian.com/karte.php?x=-22&y=31
297547	-25	29	3	613	ZeroZoo`s village	377	ZeroZoo	0		25	58	-33	180	https://latesummer1x.travian.com/karte.php?x=-25&y=29
303947	-33	21	1	708	Escape`s village	422	Escape	0		37	37	0	180	https://latesummer1x.travian.com/karte.php?x=-33&y=21
309547	-40	14	1	911	10101	599	kalu	0		77	95	-18	180	https://latesummer1x.travian.com/karte.php?x=-40&y=14
321550	-52	-1	1	2100	Anthem	1435	Rush	0		26	26	0	180	https://latesummer1x.travian.com/karte.php?x=-52&y=-1
323150	-54	-3	2	2271	janlane`s village	1636	janlane	0		8	8	0	180	https://latesummer1x.travian.com/karte.php?x=-54&y=-3
276760	14	55	1	2579	Winz`s village	1939	Winz	0		8	8	0	181	https://latesummer1x.travian.com/karte.php?x=14&y=55
278359	11	53	1	2267	shawn	1623	shawn	0		27	117	-90	181	https://latesummer1x.travian.com/karte.php?x=11&y=53
279957	7	51	2	1843	Toxthicc`s village	1280	Toxthicc	0		14	14	0	181	https://latesummer1x.travian.com/karte.php?x=7&y=51
281555	3	49	3	1593	Buavita`s village	1131	Buavita	0		15	15	0	181	https://latesummer1x.travian.com/karte.php?x=3&y=49
283154	0	47	1	1381	Maggas`s village	937	Maggas	0		23	23	0	181	https://latesummer1x.travian.com/karte.php?x=0&y=47
286350	-8	43	3	1067	Ottawa	723	sughra	0		84	96	-12	181	https://latesummer1x.travian.com/karte.php?x=-8&y=43
289549	-13	39	1	798	My KingDom	494	KiLLmePls	0		12	12	0	181	https://latesummer1x.travian.com/karte.php?x=-13&y=39
290349	-14	38	1	786	HQ	512	Harley Quinn	0		43	53	-10	181	https://latesummer1x.travian.com/karte.php?x=-14&y=38
291948	-17	36	1	765	Casita de Tauro	479	aldebarancin	0		12	12	0	181	https://latesummer1x.travian.com/karte.php?x=-17&y=36
293547	-20	34	3	712	checho`s village 01	459	checho77	0		48	59	-11	181	https://latesummer1x.travian.com/karte.php?x=-20&y=34
295146	-23	32	2	705	istanbul	453	cengizhan1453	0		18	18	0	181	https://latesummer1x.travian.com/karte.php?x=-23&y=32
295946	-24	31	3	640	01	384	Gambit	0		43	66	-23	181	https://latesummer1x.travian.com/karte.php?x=-24&y=31
299945	-30	26	1	748	3mra`s village	508	3mra	0		12	12	0	181	https://latesummer1x.travian.com/karte.php?x=-30&y=26
300745	-31	25	3	716	axy`s village	403	axy	0		15	15	0	181	https://latesummer1x.travian.com/karte.php?x=-31&y=25
301545	-32	24	3	758	Moscavide	473	pastel de nata	0		35	35	0	181	https://latesummer1x.travian.com/karte.php?x=-32&y=24
303145	-34	22	1	787	Lord Oliver	511	Lord Oliver	0		28	43	-15	181	https://latesummer1x.travian.com/karte.php?x=-34&y=22
304745	-36	20	3	851	Alpha	523	Silverlight	0		39	55	-16	181	https://latesummer1x.travian.com/karte.php?x=-36&y=20
305545	-37	19	2	899	totolala`s village	613	totolala	0		8	8	0	181	https://latesummer1x.travian.com/karte.php?x=-37&y=19
307945	-40	16	1	969	ALPHA	664	Slick02	0		100	111	-11	181	https://latesummer1x.travian.com/karte.php?x=-40&y=16
315147	-47	7	3	1474	Kani`s village	966	Kani	0		11	11	0	181	https://latesummer1x.travian.com/karte.php?x=-47&y=7
316747	-49	5	2	1535	Reagle 01	1062	Reagle	0		10	10	0	181	https://latesummer1x.travian.com/karte.php?x=-49&y=5
324749	-57	-5	1	2526	Ciudad Arcoiris	1909	Lady Jovy	0		26	69	-43	181	https://latesummer1x.travian.com/karte.php?x=-57&y=-5
279155	6	52	3	1928	Mafia kamikaze`s village	1329	Mafia kamikaze	0		54	55	-1	182	https://latesummer1x.travian.com/karte.php?x=6&y=52
281553	1	49	1	1601	deloof`s village	1130	deloof	0		68	103	-35	182	https://latesummer1x.travian.com/karte.php?x=1&y=49
282351	-2	48	2	1427	A	944	Karnesh	0		33	38	-5	182	https://latesummer1x.travian.com/karte.php?x=-2&y=48
283951	-4	46	1	1295	Otop`s village	870	Otop	0		94	97	-3	182	https://latesummer1x.travian.com/karte.php?x=-4&y=46
284750	-6	45	1	1188	explor	802	explor	0		68	92	-24	182	https://latesummer1x.travian.com/karte.php?x=-6&y=45
285550	-7	44	2	1178	Pescoluse	788	Pescoluse	0		72	87	-15	182	https://latesummer1x.travian.com/karte.php?x=-7&y=44
289547	-15	39	2	874	Minotaurus 001	526	Minotaurus	0		43	47	-4	182	https://latesummer1x.travian.com/karte.php?x=-15&y=39
291146	-18	37	3	842	Wingz Of Ice`s village	530	Wingz Of Ice	0		12	12	0	182	https://latesummer1x.travian.com/karte.php?x=-18&y=37
293545	-22	34	3	789	W0LF`s village	475	W0LF	0		8	8	0	182	https://latesummer1x.travian.com/karte.php?x=-22&y=34
297545	-27	29	3	788	Boxer Dorf 1	527	Boxer	0		40	48	-8	182	https://latesummer1x.travian.com/karte.php?x=-27&y=29
299145	-29	27	3	759	KK	505	karloss	0		68	85	-17	182	https://latesummer1x.travian.com/karte.php?x=-29&y=27
312745	-46	10	2	1348	01| Grolsch	920	Nigedasu	0		35	35	0	182	https://latesummer1x.travian.com/karte.php?x=-46&y=10
317546	-51	4	1	1904	simba`s village	1311	simba	0		28	28	0	182	https://latesummer1x.travian.com/karte.php?x=-51&y=4
318346	-52	3	1	2075	Moni	1411	Pepe Argento	0		29	29	0	182	https://latesummer1x.travian.com/karte.php?x=-52&y=3
319946	-54	1	2	2231	Wanisher	1577	Wanisher	0		61	321	-260	182	https://latesummer1x.travian.com/karte.php?x=-54&y=1
323148	-56	-3	2	2484	One`s village	1875	One	0		19	19	0	182	https://latesummer1x.travian.com/karte.php?x=-56&y=-3
279953	3	51	1	1921	PASKOVAC	1318	virtuoz68	0		58	77	-19	183	https://latesummer1x.travian.com/karte.php?x=3&y=51
280751	0	50	1	1666	h2o100	1179	cikaivan	0		62	73	-11	183	https://latesummer1x.travian.com/karte.php?x=0&y=50
281551	-1	49	1	1574	Witch`s village	959	Witch	0		14	14	0	183	https://latesummer1x.travian.com/karte.php?x=-1&y=49
283149	-5	47	3	1372	Camelot	940	Arthur	0		34	34	0	183	https://latesummer1x.travian.com/karte.php?x=-5&y=47
290346	-17	38	2	910	kalimero`s village	615	kalimero	0		68	89	-21	183	https://latesummer1x.travian.com/karte.php?x=-17&y=38
294344	-24	33	1	855	ynk`s village	577	ynk	0		20	20	0	183	https://latesummer1x.travian.com/karte.php?x=-24&y=33
295944	-26	31	3	735	Sars	449	king.omid	0		48	53	-5	183	https://latesummer1x.travian.com/karte.php?x=-26&y=31
299942	-33	26	1	892	Fury`s village	600	Fury	0		58	58	0	183	https://latesummer1x.travian.com/karte.php?x=-33&y=26
302342	-36	23	3	973	dmcsaba	406	dmcsaba77	0		11	11	0	183	https://latesummer1x.travian.com/karte.php?x=-36&y=23
304742	-39	20	1	1122	Azra	726	johnny	0		85	103	-18	183	https://latesummer1x.travian.com/karte.php?x=-39&y=20
306342	-41	18	1	1191	T.A.S`s village	783	T.A.S	0		20	20	0	183	https://latesummer1x.travian.com/karte.php?x=-41&y=18
315144	-50	7	1	1664	01-capita	1184	barberan	0		61	90	-29	183	https://latesummer1x.travian.com/karte.php?x=-50&y=7
315944	-51	6	3	1709	Gundersen`s village	1224	Gundersen	0		28	28	0	183	https://latesummer1x.travian.com/karte.php?x=-51&y=6
316744	-52	5	3	2046	kjiugu`s village	1376	deleting	0		13	13	0	183	https://latesummer1x.travian.com/karte.php?x=-52&y=5
320745	-56	0	3	2448	zz	1849	Umj	0		22	42	-20	183	https://latesummer1x.travian.com/karte.php?x=-56&y=0
322346	-57	-2	1	2606	bruno23`s village	1950	bruno23	0		15	60	-45	183	https://latesummer1x.travian.com/karte.php?x=-57&y=-2
275156	12	57	3	2610	01	1956	MackSluckPrask	0		23	400	-377	184	https://latesummer1x.travian.com/karte.php?x=12&y=57
281548	-4	49	3	1581	vuurvliegje`s village	1122	vuurvliegje	0		41	45	-4	184	https://latesummer1x.travian.com/karte.php?x=-4&y=49
291143	-21	37	3	974	honda`s village	656	honda	0		11	11	0	184	https://latesummer1x.travian.com/karte.php?x=-21&y=37
295942	-28	31	3	875	VORon`s village	581	VORon	0		8	8	0	184	https://latesummer1x.travian.com/karte.php?x=-28&y=31
309541	-46	14	1	1492	Gokku`s village	1009	Gokku	0		17	17	0	184	https://latesummer1x.travian.com/karte.php?x=-46&y=14
311942	-48	11	3	1554	Lisboa	1091	EarlyPT	0		68	123	-55	184	https://latesummer1x.travian.com/karte.php?x=-48&y=11
312742	-49	10	3	1613	Gaulic`s village	1150	Gaulic	0		13	13	0	184	https://latesummer1x.travian.com/karte.php?x=-49&y=10
318344	-54	3	2	2238	Booth	1585	Pluto	0		43	88	-45	184	https://latesummer1x.travian.com/karte.php?x=-54&y=3
276752	6	55	3	2353	Eilat	1764	almalan80	0		44	62	-18	185	https://latesummer1x.travian.com/karte.php?x=6&y=55
279949	-1	51	3	1905	Dorrok - 01	1305	dorrok	0		52	65	-13	185	https://latesummer1x.travian.com/karte.php?x=-1&y=51
282346	-7	48	2	1548	Teutoburg	1081	Goldenm0ver	32	Gl4dius	63	88	-25	185	https://latesummer1x.travian.com/karte.php?x=-7&y=48
283946	-9	46	2	1358	kotsifas`s village	926	kotsifas	0		12	12	0	185	https://latesummer1x.travian.com/karte.php?x=-9&y=46
